store,id,data
"adesoes","112f6a25-081a-400b-91ca-fddc37061c53","{""id"":""112f6a25-081a-400b-91ca-fddc37061c53"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000105709"",""nome"":""Karina Costa Oliveira Teste"",""dadosPessoais"":{""cpf"":""91000105709"",""nome"":""Karina Costa Oliveira Teste"",""nascimento"":""1972-02-05"",""genero"":""Feminino"",""telefone"":""(47) 98157-2057"",""endereco"":""Avenida Central"",""numero"":""108"",""bairro"":""Das Capitais"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Jovem de sala""],""retirosAnteriores"":[""Onda"",""EJA""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""b623d02e-c286-4fba-befa-e6f81ab3e97c"",""papelNoCasal"":""Segunda pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","21edf15f-6a01-40a2-938b-cd7a1ffe4edd","{""id"":""21edf15f-6a01-40a2-938b-cd7a1ffe4edd"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000105881"",""nome"":""Leandro Fischer Pereira Teste"",""dadosPessoais"":{""cpf"":""91000105881"",""nome"":""Leandro Fischer Pereira Teste"",""nascimento"":""1973-03-06"",""genero"":""Masculino"",""telefone"":""(47) 98158-2058"",""endereco"":""Rua Pomerode"",""numero"":""109"",""bairro"":""Padre Martinho"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Ligacao""],""retirosAnteriores"":[""EPC"",""EJU""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""f20418e4-f439-4e57-80bf-9ce9e502e314"",""papelNoCasal"":""Primeira pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","b7d25458-f2d7-4b59-a382-44cbdec8ccfe","{""id"":""b7d25458-f2d7-4b59-a382-44cbdec8ccfe"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000105962"",""nome"":""Mariana Freitas Ribeiro Teste"",""dadosPessoais"":{""cpf"":""91000105962"",""nome"":""Mariana Freitas Ribeiro Teste"",""nascimento"":""1973-04-07"",""genero"":""Feminino"",""telefone"":""(47) 98159-2059"",""endereco"":""Rua Pomerode"",""numero"":""109"",""bairro"":""Padre Martinho"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Ligacao""],""retirosAnteriores"":[""EJA"",""Taschinha""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""f20418e4-f439-4e57-80bf-9ce9e502e314"",""papelNoCasal"":""Segunda pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","8fc34cbd-7fe3-4b99-bcf0-197c774b4314","{""id"":""8fc34cbd-7fe3-4b99-bcf0-197c774b4314"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106004"",""nome"":""Paulo Goncalves Schmidt Teste"",""dadosPessoais"":{""cpf"":""91000106004"",""nome"":""Paulo Goncalves Schmidt Teste"",""nascimento"":""1974-05-08"",""genero"":""Masculino"",""telefone"":""(47) 98160-2060"",""endereco"":""Rua da Igreja"",""numero"":""110"",""bairro"":""Encano"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sabado"",""Domingo""],""setores"":[""Recreacao""],""retirosAnteriores"":[],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Arthur Muller Weber Kids"",""nascimento"":""2020-01-07""},{""nome"":""Ana Oliveira Almeida Kids"",""nascimento"":""2021-02-08""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Casal"",""casalId"":""fa54fdca-60e7-4a79-ac4b-00abef3218ca"",""papelNoCasal"":""Primeira pessoa"",""status"":""pendente_validacao"",""validada"":false,""validadoEm"":"""",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","fbaa11d3-00b4-4be4-9c44-9e60fbfdfe67","{""id"":""fbaa11d3-00b4-4be4-9c44-9e60fbfdfe67"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106187"",""nome"":""Renata Krause Silva Teste"",""dadosPessoais"":{""cpf"":""91000106187"",""nome"":""Renata Krause Silva Teste"",""nascimento"":""1974-06-09"",""genero"":""Feminino"",""telefone"":""(47) 98161-2061"",""endereco"":""Rua da Igreja"",""numero"":""110"",""bairro"":""Encano"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Recreacao""],""retirosAnteriores"":[""Taschinha"",""Girassol""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""fa54fdca-60e7-4a79-ac4b-00abef3218ca"",""papelNoCasal"":""Segunda pessoa"",""status"":""pendente_validacao"",""validada"":false,""validadoEm"":"""",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","0bf2a27b-793a-4491-91b2-410d9aeccb8c","{""id"":""0bf2a27b-793a-4491-91b2-410d9aeccb8c"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106268"",""nome"":""Rodrigo Lima Souza Teste"",""dadosPessoais"":{""cpf"":""91000106268"",""nome"":""Rodrigo Lima Souza Teste"",""nascimento"":""1975-07-10"",""genero"":""Masculino"",""telefone"":""(47) 98162-2062"",""endereco"":""Rua Sete de Setembro"",""numero"":""111"",""bairro"":""Divineia"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Refeitorio""],""retirosAnteriores"":[""Eis-me aqui"",""Onda""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""e56a82ef-af8e-4e68-8c99-84022f4f7bcb"",""papelNoCasal"":""Primeira pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","cf4d6efe-ad06-427a-b1f6-f04a7ef84ec4","{""id"":""cf4d6efe-ad06-427a-b1f6-f04a7ef84ec4"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106349"",""nome"":""Tatiane Muller Weber Teste"",""dadosPessoais"":{""cpf"":""91000106349"",""nome"":""Tatiane Muller Weber Teste"",""nascimento"":""1975-08-11"",""genero"":""Feminino"",""telefone"":""(47) 98163-2063"",""endereco"":""Rua Sete de Setembro"",""numero"":""111"",""bairro"":""Divineia"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Refeitorio""],""retirosAnteriores"":[""Girassol"",""EPC""],""quadrante"":""Nao"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""e56a82ef-af8e-4e68-8c99-84022f4f7bcb"",""papelNoCasal"":""Segunda pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","de86de85-9229-4bda-bd08-c9d3907cabc8","{""id"":""de86de85-9229-4bda-bd08-c9d3907cabc8"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106420"",""nome"":""Vinicius Oliveira Almeida Teste"",""dadosPessoais"":{""cpf"":""91000106420"",""nome"":""Vinicius Oliveira Almeida Teste"",""nascimento"":""1976-09-12"",""genero"":""Masculino"",""telefone"":""(47) 98164-2064"",""endereco"":""Rua das Flores"",""numero"":""112"",""bairro"":""Centro"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Secretaria""],""retirosAnteriores"":[],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Felipe Schmidt Costa Kids"",""nascimento"":""2024-05-11""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Casal"",""casalId"":""67f78279-9626-45db-ae6a-b4c44474ffe2"",""papelNoCasal"":""Primeira pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","e73f7024-862d-464e-adb8-bed760c5ee06","{""id"":""e73f7024-862d-464e-adb8-bed760c5ee06"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106500"",""nome"":""Aline Pereira Bauer Teste"",""dadosPessoais"":{""cpf"":""91000106500"",""nome"":""Aline Pereira Bauer Teste"",""nascimento"":""1976-10-13"",""genero"":""Feminino"",""telefone"":""(47) 98165-2065"",""endereco"":""Rua das Flores"",""numero"":""112"",""bairro"":""Centro"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Secretaria""],""retirosAnteriores"":[""EPC"",""EJU""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":""Coordenador auxiliar"",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""67f78279-9626-45db-ae6a-b4c44474ffe2"",""papelNoCasal"":""Segunda pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","43210637-2245-4f43-b44c-203814d010f8","{""id"":""43210637-2245-4f43-b44c-203814d010f8"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106691"",""nome"":""Bruno Ribeiro Cardoso Teste"",""dadosPessoais"":{""cpf"":""91000106691"",""nome"":""Bruno Ribeiro Cardoso Teste"",""nascimento"":""1977-11-14"",""genero"":""Masculino"",""telefone"":""(47) 98166-2066"",""endereco"":""Rua Santa Catarina"",""numero"":""113"",""bairro"":""Estados"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sabado"",""Domingo""],""setores"":[""Zeladoria""],""retirosAnteriores"":[""EJA"",""Taschinha""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""2890167f-8d59-4a08-b02c-19e5e602d643"",""papelNoCasal"":""Primeira pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","ee3abfbc-9d7c-4594-9c39-17664228a04e","{""id"":""ee3abfbc-9d7c-4594-9c39-17664228a04e"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106772"",""nome"":""Daniela Schmidt Costa Teste"",""dadosPessoais"":{""cpf"":""91000106772"",""nome"":""Daniela Schmidt Costa Teste"",""nascimento"":""1977-12-15"",""genero"":""Feminino"",""telefone"":""(47) 98167-2067"",""endereco"":""Rua Santa Catarina"",""numero"":""113"",""bairro"":""Estados"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Zeladoria""],""retirosAnteriores"":[""EJU"",""Eis-me aqui""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""2890167f-8d59-4a08-b02c-19e5e602d643"",""papelNoCasal"":""Segunda pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","fc59d48c-e72c-4ac7-a0cd-9ba46865109c","{""id"":""fc59d48c-e72c-4ac7-a0cd-9ba46865109c"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106853"",""nome"":""Daniel Silva Fischer Teste"",""dadosPessoais"":{""cpf"":""91000106853"",""nome"":""Daniel Silva Fischer Teste"",""nascimento"":""1978-01-16"",""genero"":""Masculino"",""telefone"":""(47) 98168-2068"",""endereco"":""Rua Sao Jose"",""numero"":""114"",""bairro"":""Nacoes"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Animacao""],""retirosAnteriores"":[],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Lorenzo Almeida Krause Kids"",""nascimento"":""2023-09-15""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Casal"",""casalId"":""090b36ab-465d-4501-951b-75fdf0a58fb7"",""papelNoCasal"":""Primeira pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","4a232a5b-b2cb-4637-b265-6912a8af2d38","{""id"":""4a232a5b-b2cb-4637-b265-6912a8af2d38"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000106934"",""nome"":""Fernanda Souza Freitas Teste"",""dadosPessoais"":{""cpf"":""91000106934"",""nome"":""Fernanda Souza Freitas Teste"",""nascimento"":""1978-02-17"",""genero"":""Feminino"",""telefone"":""(47) 98169-2069"",""endereco"":""Rua Sao Jose"",""numero"":""114"",""bairro"":""Nacoes"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Animacao""],""retirosAnteriores"":[""Eis-me aqui"",""Onda""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""090b36ab-465d-4501-951b-75fdf0a58fb7"",""papelNoCasal"":""Segunda pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","3d9623b6-9b53-4f33-a474-370f49266f24","{""id"":""3d9623b6-9b53-4f33-a474-370f49266f24"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000107078"",""nome"":""Fabio Weber Goncalves Teste"",""dadosPessoais"":{""cpf"":""91000107078"",""nome"":""Fabio Weber Goncalves Teste"",""nascimento"":""1979-03-18"",""genero"":""Masculino"",""telefone"":""(47) 98170-2070"",""endereco"":""Rua das Palmeiras"",""numero"":""115"",""bairro"":""Quintino"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Camareiros(as)""],""retirosAnteriores"":[""Girassol"",""EPC""],""quadrante"":""Nao"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""5cdb03d0-833b-47df-a119-b8ecfd6e20b9"",""papelNoCasal"":""Primeira pessoa"",""status"":""pendente_validacao"",""validada"":false,""validadoEm"":"""",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","899b88f3-11fa-4e68-95df-16c26d9e72e4","{""id"":""899b88f3-11fa-4e68-95df-16c26d9e72e4"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000107159"",""nome"":""Juliana Almeida Krause Teste"",""dadosPessoais"":{""cpf"":""91000107159"",""nome"":""Juliana Almeida Krause Teste"",""nascimento"":""1979-04-19"",""genero"":""Feminino"",""telefone"":""(47) 98171-2071"",""endereco"":""Rua das Palmeiras"",""numero"":""115"",""bairro"":""Quintino"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Camareiros(as)""],""retirosAnteriores"":[""Onda"",""EJA""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""5cdb03d0-833b-47df-a119-b8ecfd6e20b9"",""papelNoCasal"":""Segunda pessoa"",""status"":""pendente_validacao"",""validada"":false,""validadoEm"":"""",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","c2e2a924-b3eb-4161-a14b-8b6093783a1b","{""id"":""c2e2a924-b3eb-4161-a14b-8b6093783a1b"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000107230"",""nome"":""Henrique Bauer Lima Teste"",""dadosPessoais"":{""cpf"":""91000107230"",""nome"":""Henrique Bauer Lima Teste"",""nascimento"":""1980-05-20"",""genero"":""Masculino"",""telefone"":""(47) 98172-2072"",""endereco"":""Avenida Central"",""numero"":""116"",""bairro"":""Das Capitais"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sabado"",""Domingo""],""setores"":[""Casal Bem-estar""],""retirosAnteriores"":[],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Rafael Fischer Pereira Kids"",""nascimento"":""2022-01-19""},{""nome"":""Valentina Freitas Ribeiro Kids"",""nascimento"":""2023-02-20""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Casal"",""casalId"":""791e4299-8ca0-4b56-a267-b7df8848b7ba"",""papelNoCasal"":""Primeira pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","83bfdcdf-269a-4d84-8e63-767699ac96ff","{""id"":""83bfdcdf-269a-4d84-8e63-767699ac96ff"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000107310"",""nome"":""Luciana Cardoso Muller Teste"",""dadosPessoais"":{""cpf"":""91000107310"",""nome"":""Luciana Cardoso Muller Teste"",""nascimento"":""1980-06-21"",""genero"":""Feminino"",""telefone"":""(47) 98173-2073"",""endereco"":""Avenida Central"",""numero"":""116"",""bairro"":""Das Capitais"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Casal Bem-estar""],""retirosAnteriores"":[""EJA"",""Taschinha""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""791e4299-8ca0-4b56-a267-b7df8848b7ba"",""papelNoCasal"":""Segunda pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","433b869e-f2e8-4283-b1cc-788b7dee9c0e","{""id"":""433b869e-f2e8-4283-b1cc-788b7dee9c0e"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000107400"",""nome"":""Marcelo Costa Oliveira Teste"",""dadosPessoais"":{""cpf"":""91000107400"",""nome"":""Marcelo Costa Oliveira Teste"",""nascimento"":""1981-07-22"",""genero"":""Masculino"",""telefone"":""(47) 98174-2074"",""endereco"":""Rua Pomerode"",""numero"":""117"",""bairro"":""Padre Martinho"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Coordenacao do retiro""],""retirosAnteriores"":[""EJU"",""Eis-me aqui""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""3b091bd8-9620-4abb-b301-73a97dd4ef3e"",""papelNoCasal"":""Primeira pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","5200e368-5597-4e6b-a4e2-4125f1c125f8","{""id"":""5200e368-5597-4e6b-a4e2-4125f1c125f8"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000107582"",""nome"":""Patricia Fischer Pereira Teste"",""dadosPessoais"":{""cpf"":""91000107582"",""nome"":""Patricia Fischer Pereira Teste"",""nascimento"":""1981-08-23"",""genero"":""Feminino"",""telefone"":""(47) 98175-2075"",""endereco"":""Rua Pomerode"",""numero"":""117"",""bairro"":""Padre Martinho"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Coordenacao do retiro""],""retirosAnteriores"":[""Taschinha"",""Girassol""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Casal"",""casalId"":""3b091bd8-9620-4abb-b301-73a97dd4ef3e"",""papelNoCasal"":""Segunda pessoa"",""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
